date,block,description,location_description,iucr,ward,year,case_number,fbi_code,domestic,beat,arrest,primary_type,:@computed_region_d9mm_jgwp,:@computed_region_43wa_7qmu,location,y_coordinate,:@computed_region_rpca_8um6,latitude,:@computed_region_awaf_s7ux,x_coordinate,longitude,:@computed_region_bdys_3d7i,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_d3ds_rm58
2012-02-02T17:30:00.000,063XX S NORMAL BLVD,SIMPLE,SIDEWALK,0460,20,2012,HV142825,08B,False,0722,False,BATTERY,17,4,"{'latitude': '41.779704993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.637517763'}",1863083,11,41.779704993,53,1174033,-87.637517763,435,21559,66,201
2012-02-02T17:40:00.000,063XX S ASHLAND AVE,SIMPLE,GROCERY FOOD STORE,0560,16,2012,HV142839,08A,False,0725,True,ASSAULT,17,2,"{'latitude': '41.778864596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.6642029'}",1862719,23,41.778864596,19,1166757,-87.6642029,279,22257,65,204
2012-02-02T17:42:00.000,032XX S LITUANICA AVE,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,0520,11,2012,HV142850,04A,False,0924,True,ASSAULT,23,48,"{'latitude': '41.835376406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.648642894'}",1883345,43,41.835376406,26,1170837,-87.648642894,676,14920,58,162
2012-02-02T17:43:00.000,035XX W LAKE ST,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,28,2012,HV142873,08B,True,1123,True,BATTERY,16,23,"{'latitude': '41.884813067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.714199454'}",1901224,30,41.884813067,11,1152842,-87.714199454,176,21572,28,86
2012-02-02T17:52:00.000,066XX S LAFLIN ST,AGGRAVATED: OTHER FIREARM,APARTMENT,051B,17,2012,HV142926,04A,False,0725,True,ASSAULT,17,2,"{'latitude': '41.773237388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.66161088'}",1860674,23,41.773237388,17,1167480,-87.66161088,284,22257,65,204
2012-02-02T17:55:00.000,052XX S MICHIGAN AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,3,2012,HV142855,08B,True,0232,False,BATTERY,24,9,"{'latitude': '41.799141876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.622579012'}",1870199,10,41.799141876,12,1178049,-87.622579012,218,21192,7,125
2012-02-02T17:55:00.000,008XX W NORTH AVE,SIMPLE,SMALL RETAIL STORE,0560,43,2012,HV143111,08A,False,1813,False,ASSAULT,14,11,"{'latitude': '41.91091257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.6487694'}",1910870,49,41.91091257,51,1170583,-87.6487694,168,22620,37,199
2012-02-02T18:00:00.000,043XX W MADISON ST,DOMESTIC BATTERY SIMPLE,OTHER,0486,28,2012,HV142849,08B,True,1115,False,BATTERY,16,23,"{'latitude': '41.880630098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.733713116'}",1899662,30,41.880630098,11,1147539,-87.733713116,717,21572,27,100
2012-02-02T18:00:00.000,087XX S COMMERCIAL AVE,SIMPLE,SIDEWALK,0460,10,2012,HV142861,08B,False,0423,False,BATTERY,19,47,"{'latitude': '41.73690558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.551419966'}",1847689,25,41.73690558,47,1197658,-87.551419966,509,21202,42,239
2012-02-02T18:00:00.000,045XX S WALLACE ST,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,11,2012,HV142959,08B,False,0935,True,BATTERY,23,48,"{'latitude': '41.811374268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.640736909'}",1874616,37,41.811374268,26,1173062,-87.640736909,707,14924,59,106
2012-02-02T18:10:00.000,007XX N RIDGEWAY AVE,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,0520,27,2012,HV142943,04A,True,1112,True,ASSAULT,16,46,"{'latitude': '41.894273079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.719937001'}",1904660,30,41.894273079,41,1151255,-87.719937001,584,21572,24,66
2012-02-02T18:15:00.000,085XX S BURNHAM AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,7,2012,HV142962,08B,True,0423,True,BATTERY,19,37,"{'latitude': '41.740111338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.55633493'}",1848845,25,41.740111338,43,1196306,-87.55633493,226,21202,42,238
2012-02-02T18:30:00.000,127XX S PEORIA ST,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,34,2012,HV142902,08B,True,0523,True,BATTERY,10,22,"{'latitude': '41.662464635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.643839126'}",1820348,27,41.662464635,45,1172651,-87.643839126,7,22212,50,218
2012-02-02T18:30:00.000,024XX S MARSHALL BLVD,SIMPLE,ALLEY,0560,12,2012,HV142950,08A,False,1033,False,ASSAULT,21,1,"{'latitude': '41.848105118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.698965922'}",1887878,57,41.848105118,29,1157089,-87.698965922,203,21569,32,160
2012-02-02T18:30:00.000,049XX S MICHIGAN AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,3,2012,HV143052,08B,True,0231,False,BATTERY,24,9,"{'latitude': '41.805075918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.622726163'}",1872361,10,41.805075918,12,1177991,-87.622726163,449,21192,4,107
2012-02-02T18:45:00.000,090XX S RACINE AVE,SIMPLE,STREET,0560,21,2012,HV142938,08A,True,2222,False,ASSAULT,9,13,"{'latitude': '41.729619051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.653155834'}",1844798,59,41.729619051,18,1169912,-87.653155834,151,21554,72,244
2012-02-02T18:50:00.000,008XX E 103RD ST,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),031A,9,2012,HV142925,03,False,0512,False,ROBBERY,10,43,"{'latitude': '41.707521081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.601666879'}",1836861,19,41.707521081,30,1184035,-87.601666879,254,21861,47,256
2012-02-02T19:00:00.000,003XX W 70TH ST,SIMPLE,"SCHOOL, PRIVATE, GROUNDS",0460,6,2012,HV142960,08B,False,0731,False,BATTERY,17,32,"{'latitude': '41.767210061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.632524563'}",1858541,11,41.767210061,31,1175432,-87.632524563,513,21559,67,210
2012-02-02T19:00:00.000,025XX S CALIFORNIA AVE,DOMESTIC BATTERY SIMPLE,STREET,0486,12,2012,HV143022,08B,True,1033,False,BATTERY,21,14,"{'latitude': '41.846229464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.695259244'}",1887202,43,41.846229464,29,1158104,-87.695259244,262,21569,32,159
2012-02-02T19:09:00.000,019XX S TRUMBULL AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,24,2012,HV142993,08B,True,1024,False,BATTERY,21,14,"{'latitude': '41.854752959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.711233594'}",1890276,57,41.854752959,36,1153729,-87.711233594,157,21569,30,130
2012-02-02T19:10:00.000,037XX W IRVING PARK RD,SIMPLE,COMMERCIAL / BUSINESS OFFICE,0560,39,2012,HV144651,08A,True,1723,False,ASSAULT,1,50,"{'latitude': '41.953743379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.720992034'}",1926329,39,41.953743379,28,1150813,-87.720992034,326,21538,16,20
2012-02-02T19:12:00.000,056XX S TRUMBULL AVE,ARMED: OTHER DANGEROUS WEAPON,RESIDENCE-GARAGE,0313,14,2012,HV142964,03,False,0822,False,ROBBERY,13,8,"{'latitude': '41.790967224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.709613853'}",1867036,58,41.790967224,49,1154339,-87.709613853,801,21867,61,129
2012-02-02T19:19:00.000,058XX W IRVING PARK RD,ARMED: HANDGUN,BARBERSHOP,031A,38,2012,HV142972,03,False,1624,False,ROBBERY,12,19,"{'latitude': '41.953108982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.77245874'}",1926002,52,41.953108982,25,1136815,-87.77245874,311,22254,15,27
2012-02-02T19:20:00.000,111XX S VINCENNES AVE,AGGRAVATED:KNIFE/CUTTING INSTR,GAS STATION,0520,34,2012,HV144421,04A,False,2234,True,ASSAULT,9,22,"{'latitude': '41.690701233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.664282585'}",1830593,13,41.690701233,45,1166985,-87.664282585,378,22212,74,263
2012-02-02T19:30:00.000,028XX W 64TH ST,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,15,2012,HV143001,08B,True,0823,True,BATTERY,13,31,"{'latitude': '41.777269554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.694960726'}",1862074,58,41.777269554,44,1158372,-87.694960726,319,21867,64,276
2012-02-02T19:30:00.000,036XX S ELLIS AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,4,2012,HV142996,08B,True,2122,True,BATTERY,24,10,"{'latitude': '41.828820523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.607985141'}",1881047,36,41.828820523,1,1181937,-87.607985141,221,4301,2,101
2012-02-02T19:30:00.000,030XX S HALSTED ST,SIMPLE,GAS STATION,0560,11,2012,HV147825,08A,False,0914,True,ASSAULT,23,48,"{'latitude': '41.838982099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.646299864'}",1884664,40,41.838982099,26,1171465,-87.646299864,688,14920,58,157
2012-02-02T19:42:00.000,047XX W RACE AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,28,2012,HV143502,08B,True,1111,False,BATTERY,16,23,"{'latitude': '41.890505423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.744080595'}",1903241,32,41.890505423,11,1144691,-87.744080595,695,22216,26,68
2012-02-02T19:54:00.000,009XX E 75TH ST,ARMED: HANDGUN,BARBERSHOP,031A,8,2012,HV143030,03,False,0624,False,ROBBERY,18,35,"{'latitude': '41.758614779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.602549186'}",1855477,61,41.758614779,9,1183636,-87.602549186,121,21546,67,223
2012-02-02T20:00:00.000,062XX W CORNELIA AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,36,2012,HV143038,08B,False,1633,False,BATTERY,12,44,"{'latitude': '41.943873449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.782405421'}",1922619,52,41.943873449,39,1134131,-87.782405421,459,22254,17,27
2012-02-02T20:00:00.000,001XX W 111TH PL,SIMPLE,APARTMENT,0460,34,2012,HV143154,08B,False,0522,False,BATTERY,10,22,"{'latitude': '41.691640675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.626381549'}",1831018,19,41.691640675,45,1177334,-87.626381549,660,21861,45,267
2012-02-02T20:00:00.000,080XX S DREXEL AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,8,2012,HV143239,08B,True,0631,True,BATTERY,20,35,"{'latitude': '41.748988677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.602691353'}",1851969,61,41.748988677,9,1183627,-87.602691353,247,21546,40,235
2012-02-02T20:05:00.000,086XX S MUSKEGON AVE,SIMPLE,SIDEWALK,0560,10,2012,HV143026,08A,False,0423,False,ASSAULT,19,47,"{'latitude': '41.738568892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.55509677'}",1848286,25,41.738568892,47,1196649,-87.55509677,226,21202,42,238
2012-02-02T20:09:00.000,009XX E 56TH ST,SIMPLE,ALLEY,0460,5,2012,HV143080,08B,False,2133,False,BATTERY,24,33,"{'latitude': '41.793198804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.602193142'}",1868080,60,41.793198804,32,1183626,-87.602193142,154,22260,8,132
2012-02-02T20:20:00.000,008XX W WAVELAND AVE,SIMPLE,SIDEWALK,0460,44,2012,HV143050,08B,False,2324,True,BATTERY,5,25,"{'latitude': '41.949099152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.650739384'}",1924781,53,41.949099152,38,1169936,-87.650739384,727,21186,57,12
2012-02-02T20:20:00.000,060XX N KENMORE AVE,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,0520,48,2012,HV143063,04A,True,2433,True,ASSAULT,11,16,"{'latitude': '41.991418004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.656853506'}",1940189,14,41.991418004,40,1168151,-87.656853506,213,4451,76,50
2012-02-02T20:30:00.000,008XX N RUSH ST,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,0340,42,2012,HV143084,03,False,1833,True,ROBBERY,14,36,"{'latitude': '41.898094951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.626239495'}",1906249,6,41.898094951,22,1176754,-87.626239495,104,21182,37,71
2012-02-02T20:30:00.000,092XX S HARPER AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,8,2012,HV143083,08B,False,0413,False,BATTERY,19,35,"{'latitude': '41.727008214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.586693493'}",1843997,61,41.727008214,9,1188062,-87.586693493,491,21546,44,246
2012-02-02T20:30:00.000,025XX W BELMONT AVE,AGGRAVATED: OTHER DANG WEAPON,STREET,0430,47,2012,HV143065,04B,False,1913,False,BATTERY,5,20,"{'latitude': '41.939430586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.691537568'}",1921172,39,41.939430586,24,1158864,-87.691537568,110,21538,46,172
2012-02-02T20:30:00.000,031XX S UNION AVE,AGGRAVATED: OTHER DANG WEAPON,STREET,0430,11,2012,HV143198,04B,False,0924,False,BATTERY,23,48,"{'latitude': '41.837619866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.643830076'}",1884173,40,41.837619866,26,1172142,-87.643830076,149,21194,58,170
2012-02-02T20:40:00.000,049XX W FULTON ST,DOMESTIC BATTERY SIMPLE,SIDEWALK,0486,28,2012,HV143068,08B,True,1532,False,BATTERY,25,23,"{'latitude': '41.885704963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.748223127'}",1901484,32,41.885704963,11,1143575,-87.748223127,696,22216,26,81
2012-02-02T20:40:00.000,019XX S ST LOUIS AVE,STRONGARM - NO WEAPON,SIDEWALK,0320,24,2012,HV143088,03,False,1024,False,ROBBERY,21,14,"{'latitude': '41.854704512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.712423352'}",1890256,57,41.854704512,36,1153405,-87.712423352,157,21569,30,130
2012-02-02T20:42:00.000,034XX W 53RD ST,AGGRAVATED: HANDGUN,SIDEWALK,041A,14,2012,HV143056,04B,False,0822,False,BATTERY,13,8,"{'latitude': '41.797083503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.709477538'}",1869265,56,41.797083503,49,1154360,-87.709477538,776,22248,61,129
2012-02-02T20:42:00.000,046XX N SHERIDAN RD,SIMPLE,NURSING HOME/RETIREMENT HOME,0460,46,2012,HV143095,08B,False,2312,True,BATTERY,5,39,"{'latitude': '41.965961632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.654791654'}",1930917,15,41.965961632,37,1168785,-87.654791654,241,22616,31,4
2012-02-02T20:45:00.000,027XX W 38TH ST,SIMPLE,STREET,0560,12,2012,HV143072,08A,False,0913,False,ASSAULT,23,1,"{'latitude': '41.824642277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.693147534'}",1879340,56,41.824642277,29,1158738,-87.693147534,638,22248,55,96
2012-02-02T20:45:00.000,071XX S ABERDEEN ST,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,17,2012,HV143076,08B,True,0733,False,BATTERY,17,32,"{'latitude': '41.764397089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.651670668'}",1857474,11,41.764397089,17,1170217,-87.651670668,512,21559,66,215
2012-02-02T21:00:00.000,049XX N CENTRAL PARK AVE,SIMPLE,RESIDENCE,0460,39,2012,HV143167,08B,False,1712,False,BATTERY,1,20,"{'latitude': '41.970960022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.718326593'}",1932608,20,41.970960022,28,1151493,-87.718326593,127,21849,14,48
2012-02-02T21:00:00.000,026XX S PULASKI RD,SIMPLE,STREET,0460,22,2012,HV148214,08B,False,1031,False,BATTERY,21,28,"{'latitude': '41.843795034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.724533469'}",1886257,57,41.843795034,14,1150134,-87.724533469,227,21569,32,167
2012-02-02T21:05:00.000,058XX S MICHIGAN AVE,SIMPLE,STREET,0460,20,2012,HV143096,08B,False,0233,False,BATTERY,24,4,"{'latitude': '41.788245343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.622299703'}",1866229,60,41.788245343,53,1178158,-87.622299703,403,22260,7,268
2012-02-02T21:15:00.000,069XX S ROCKWELL ST,SIMPLE,SIDEWALK,0460,18,2012,HV143147,08B,False,0831,False,BATTERY,13,31,"{'latitude': '41.767802504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.68822176'}",1858638,58,41.767802504,6,1160236,-87.68822176,383,21867,64,207
2012-02-02T21:30:00.000,067XX S MAPLEWOOD AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,15,2012,HV143177,08B,True,0832,False,BATTERY,13,31,"{'latitude': '41.771352776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.687093756'}",1859934,58,41.771352776,44,1160534,-87.687093756,383,21867,64,207
2012-02-02T22:00:00.000,027XX S TRIPP AVE,AGGRAVATED: HANDGUN,SIDEWALK,041A,22,2012,HV143283,04B,False,1031,False,BATTERY,21,28,"{'latitude': '41.841870193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.730566695'}",1885544,57,41.841870193,14,1148495,-87.730566695,248,21569,32,167
2012-02-02T22:00:00.000,127XX S SANGAMON ST,SIMPLE,RESIDENCE,0560,34,2012,HV143522,08A,False,0523,False,ASSAULT,10,22,"{'latitude': '41.662307245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.645052161'}",1820288,27,41.662307245,45,1172320,-87.645052161,7,22212,50,218
2012-02-02T22:10:00.000,027XX S INDIANA AVE,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),0460,2,2012,HV143176,08B,False,2112,False,BATTERY,22,10,"{'latitude': '41.844026941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.622100808'}",1886556,40,41.844026941,48,1178044,-87.622100808,191,21194,1,163
2012-02-02T22:11:00.000,059XX S CALUMET AVE,FIRST DEGREE MURDER,ALLEY,0110,20,2012,HV143181,01A,False,0234,False,HOMICIDE,24,4,"{'latitude': '41.786875732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.617405044'}",1865741,60,41.786875732,53,1179497,-87.617405044,164,22260,7,268
2012-02-02T22:25:00.000,0000X W 105TH ST,SIMPLE,RESIDENCE,0560,34,2012,HV143215,08A,False,0512,True,ASSAULT,10,22,"{'latitude': '41.703497025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.625182379'}",1835341,19,41.703497025,45,1177626,-87.625182379,524,21861,45,256
2012-02-02T22:25:00.000,055XX N CAMPBELL AVE,DOMESTIC BATTERY SIMPLE,SIDEWALK,0486,40,2012,HV143219,08B,True,2011,True,BATTERY,2,24,"{'latitude': '41.982214487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.691840001'}",1936762,20,41.982214487,46,1158665,-87.691840001,29,21849,6,57
2012-02-02T22:27:00.000,002XX N WELLS ST,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,0312,42,2012,HV143204,03,False,0113,False,ROBBERY,22,36,"{'latitude': '41.887093994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.633970215'}",1902223,46,41.887093994,22,1174682,-87.633970215,92,4446,38,79
2012-02-02T22:30:00.000,063XX S ST LAWRENCE AVE,ARMED: HANDGUN,SIDEWALK,031A,20,2012,HV143207,03,False,0312,False,ROBBERY,18,4,"{'latitude': '41.779869327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.610791873'}",1863203,60,41.779869327,53,1181322,-87.610791873,332,22260,9,277
2012-02-02T22:30:00.000,065XX S WOOD ST,ARMED: HANDGUN,SIDEWALK,031A,15,2012,HV143216,03,False,0726,False,ROBBERY,17,3,"{'latitude': '41.775313782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.668983751'}",1861415,23,41.775313782,44,1165463,-87.668983751,280,22257,65,204
2012-02-02T22:30:00.000,011XX W WILSON AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,46,2012,HV143231,08B,True,2311,False,BATTERY,5,39,"{'latitude': '41.965380265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.659052093'}",1930696,15,41.965380265,37,1167628,-87.659052093,241,22616,31,6
2012-02-02T22:45:00.000,012XX S CENTRAL PARK AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,24,2012,HV143222,08B,False,1021,False,BATTERY,21,14,"{'latitude': '41.864360941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.715362336'}",1893769,57,41.864360941,36,1152579,-87.715362336,33,21569,30,153
2012-02-02T22:52:00.000,074XX S STONY ISLAND AVE,DOMESTIC BATTERY SIMPLE,SIDEWALK,0486,8,2012,HV143224,08B,True,0324,False,BATTERY,18,35,"{'latitude': '41.75926411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.585747936'}",1855753,24,41.75926411,9,1188218,-87.585747936,419,22538,39,217
2012-02-02T22:55:00.000,025XX S ARCHER AVE,SIMPLE,CTA TRAIN,0460,11,2012,HV143221,08B,False,0923,False,BATTERY,23,48,"{'latitude': '41.846820192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.647298713'}",1887518,43,41.846820192,26,1171170,-87.647298713,59,14920,58,162
2012-02-02T23:00:00.000,073XX S LOWE AVE,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,0430,17,2012,HV143237,04B,False,0732,False,BATTERY,17,32,"{'latitude': '41.760941958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.640649068'}",1856239,11,41.760941958,17,1173234,-87.640649068,511,21559,66,214
2012-02-02T23:00:00.000,070XX S YALE AVE,SIMPLE,RESIDENCE,0560,6,2012,HV143270,08A,False,0731,False,ASSAULT,17,32,"{'latitude': '41.766520344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.631029173'}",1858293,11,41.766520344,31,1175842,-87.631029173,513,21559,67,210
2012-02-02T23:15:00.000,114XX S RACINE AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,34,2012,HV143248,08B,True,2234,False,BATTERY,9,22,"{'latitude': '41.686352947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.651923999'}",1829035,13,41.686352947,45,1170373,-87.651923999,663,22212,74,263
2012-02-02T23:30:00.000,066XX S LAFLIN ST,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,17,2012,HV143252,08B,True,0725,False,BATTERY,17,2,"{'latitude': '41.773220923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.661611052'}",1860668,23,41.773220923,17,1167480,-87.661611052,284,22257,65,204
2012-02-02T23:30:00.000,063XX S WASHTENAW AVE,NON-AGGRAVATED,RESIDENCE,0281,15,2012,HV168480,02,True,0825,False,CRIM SEXUAL ASSAULT,13,31,"{'latitude': '41.778545198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.690940817'}",1862547,58,41.778545198,44,1159465,-87.690940817,319,21867,64,274
