,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
8147,2012-06-19 20:00:00,Spring,0,1,1,32.8,37.88,55,16.9979,59,399,458
8148,2012-06-19 21:00:00,Spring,0,1,1,31.16,35.605,62,11.0014,37,239,276
8149,2012-06-19 22:00:00,Spring,0,1,1,29.52,34.85,79,6.0032,51,240,291
8150,2012-06-19 23:00:00,Spring,0,1,1,29.52,34.85,79,8.9981,23,102,125
8151,2012-07-01 00:00:00,Summer,0,0,1,31.16,36.365,66,0.0,27,122,149
8152,2012-07-01 01:00:00,Summer,0,0,1,30.34,34.85,70,8.9981,12,81,93
8153,2012-07-01 02:00:00,Summer,0,0,1,29.52,34.85,74,6.0032,21,69,90
8154,2012-07-01 03:00:00,Summer,0,0,1,29.52,35.605,84,8.9981,6,27,33
8155,2012-07-01 04:00:00,Summer,0,0,1,28.7,33.335,79,12.998,0,4,4
8156,2012-07-01 05:00:00,Summer,0,0,1,27.88,31.82,79,7.0015,3,7,10
8157,2012-07-01 06:00:00,Summer,0,0,1,28.7,33.335,79,6.0032,8,19,27
8158,2012-07-01 07:00:00,Summer,0,0,1,30.34,34.85,70,0.0,13,37,50
8159,2012-07-01 08:00:00,Summer,0,0,1,31.98,37.12,62,7.0015,36,106,142
8160,2012-07-01 09:00:00,Summer,0,0,1,33.62,39.395,56,0.0,51,168,219
8161,2012-07-01 10:00:00,Summer,0,0,1,35.26,39.395,44,19.9995,98,268,366
8162,2012-07-01 11:00:00,Summer,0,0,1,36.08,40.15,39,15.0013,121,256,377
8163,2012-07-01 12:00:00,Summer,0,0,1,36.9,40.91,37,15.0013,114,319,433
8164,2012-07-01 13:00:00,Summer,0,0,1,37.72,41.665,33,16.9979,111,309,420
8165,2012-07-01 14:00:00,Summer,0,0,1,37.72,41.665,33,16.9979,98,346,444
8166,2012-07-01 15:00:00,Summer,0,0,1,36.9,40.91,37,19.0012,101,244,345
8167,2012-07-01 16:00:00,Summer,0,0,1,37.72,41.665,33,19.9995,85,228,313
8168,2012-07-01 17:00:00,Summer,0,0,1,37.72,40.15,26,19.9995,90,323,413
8169,2012-07-01 18:00:00,Summer,0,0,1,36.08,38.635,32,23.9994,95,275,370
8170,2012-07-01 19:00:00,Summer,0,0,1,34.44,37.12,39,8.9981,103,279,382
8171,2012-07-01 20:00:00,Summer,0,0,1,34.44,37.12,39,8.9981,88,244,332
8172,2012-07-01 21:00:00,Summer,0,0,1,34.44,37.12,39,8.9981,77,181,258
8173,2012-07-01 22:00:00,Summer,0,0,1,33.62,37.12,43,8.9981,41,110,151
8174,2012-07-01 23:00:00,Summer,0,0,3,31.98,35.605,52,11.0014,22,88,110
8175,2012-07-02 00:00:00,Summer,0,1,2,31.16,35.605,58,15.0013,12,31,43
8176,2012-07-02 01:00:00,Summer,0,1,2,31.16,35.605,58,12.998,3,14,17
8177,2012-07-02 02:00:00,Summer,0,1,2,30.34,33.335,51,16.9979,1,14,15
8178,2012-07-02 03:00:00,Summer,0,1,2,29.52,33.335,54,27.9993,0,5,5
8179,2012-07-02 04:00:00,Summer,0,1,2,29.52,33.335,54,19.9995,2,10,12
8180,2012-07-02 05:00:00,Summer,0,1,2,29.52,33.335,51,0.0,3,37,40
8181,2012-07-02 06:00:00,Summer,0,1,1,28.7,32.575,58,7.0015,4,132,136
8182,2012-07-02 07:00:00,Summer,0,1,1,30.34,33.335,51,7.0015,8,390,398
8183,2012-07-02 08:00:00,Summer,0,1,1,31.16,34.85,52,12.998,20,548,568
8184,2012-07-02 09:00:00,Summer,0,1,1,31.98,34.85,46,16.9979,56,239,295
8185,2012-07-02 10:00:00,Summer,0,1,1,32.8,36.365,43,16.9979,70,104,174
8186,2012-07-02 11:00:00,Summer,0,1,1,34.44,36.365,28,19.9995,67,134,201
8187,2012-07-02 12:00:00,Summer,0,1,1,34.44,36.365,32,12.998,74,183,257
8188,2012-07-02 13:00:00,Summer,0,1,1,35.26,37.88,34,15.0013,74,162,236
8189,2012-07-02 14:00:00,Summer,0,1,1,35.26,37.88,34,15.0013,79,151,230
8190,2012-07-02 15:00:00,Summer,0,1,1,34.44,37.12,36,12.998,59,175,234
8191,2012-07-02 16:00:00,Summer,0,1,1,34.44,37.12,36,19.0012,61,304,365
8192,2012-07-02 17:00:00,Summer,0,1,1,34.44,36.365,32,8.9981,82,665,747
8193,2012-07-02 18:00:00,Summer,0,1,1,34.44,36.365,32,11.0014,72,658,730
8194,2012-07-02 19:00:00,Summer,0,1,1,31.98,34.85,43,8.9981,71,510,581
8195,2012-07-02 20:00:00,Summer,0,1,1,31.98,34.85,43,8.9981,38,357,395
8196,2012-07-02 21:00:00,Summer,0,1,1,31.16,34.09,45,8.9981,17,241,258
8197,2012-07-02 22:00:00,Summer,0,1,1,30.34,33.335,51,11.0014,19,169,188
8198,2012-07-02 23:00:00,Summer,0,1,1,30.34,33.335,51,7.0015,12,90,102
8199,2012-07-03 00:00:00,Summer,0,1,1,29.52,33.335,54,0.0,9,44,53
8200,2012-07-03 01:00:00,Summer,0,1,1,29.52,33.335,58,0.0,5,9,14
8201,2012-07-03 02:00:00,Summer,0,1,1,29.52,33.335,58,0.0,2,8,10
8202,2012-07-03 03:00:00,Summer,0,1,1,28.7,32.575,65,8.9981,0,2,2
8203,2012-07-03 04:00:00,Summer,0,1,1,27.88,31.82,65,7.0015,0,6,6
8204,2012-07-03 05:00:00,Summer,0,1,1,28.7,32.575,61,0.0,2,33,35
8205,2012-07-03 06:00:00,Summer,0,1,1,28.7,32.575,65,8.9981,5,149,154
8206,2012-07-03 07:00:00,Summer,0,1,1,30.34,34.09,58,0.0,21,462,483
8207,2012-07-03 08:00:00,Summer,0,1,1,30.34,34.09,62,6.0032,42,604,646
8208,2012-07-03 09:00:00,Summer,0,1,1,32.8,37.12,49,11.0014,46,226,272
8209,2012-07-03 10:00:00,Summer,0,1,1,33.62,37.12,43,15.0013,56,153,209
8210,2012-07-03 11:00:00,Summer,0,1,1,35.26,37.88,34,12.998,66,151,217
8211,2012-07-03 12:00:00,Summer,0,1,1,36.08,37.88,28,12.998,74,198,272
8212,2012-07-03 13:00:00,Summer,0,1,1,36.9,38.635,25,8.9981,80,203,283
8213,2012-07-03 14:00:00,Summer,0,1,1,36.9,38.635,25,12.998,69,241,310
8214,2012-07-03 15:00:00,Summer,0,1,2,36.9,38.635,24,0.0,71,330,401
8215,2012-07-03 16:00:00,Summer,0,1,2,36.9,38.635,24,12.998,90,437,527
8216,2012-07-03 17:00:00,Summer,0,1,2,35.26,37.12,30,11.0014,102,620,722
8217,2012-07-03 18:00:00,Summer,0,1,2,35.26,37.12,30,0.0,85,542,627
8218,2012-07-03 19:00:00,Summer,0,1,2,34.44,37.12,36,8.9981,66,431,497
8219,2012-07-03 20:00:00,Summer,0,1,3,31.16,34.85,55,32.9975,80,296,376
8220,2012-07-03 21:00:00,Summer,0,1,2,28.7,32.575,70,19.0012,36,160,196
8221,2012-07-03 22:00:00,Summer,0,1,1,27.88,31.82,79,12.998,26,151,177
8222,2012-07-03 23:00:00,Summer,0,1,1,27.06,30.305,83,0.0,19,152,171
8223,2012-07-04 00:00:00,Summer,1,0,1,27.88,31.82,79,6.0032,19,140,159
8224,2012-07-04 01:00:00,Summer,1,0,1,27.88,31.82,74,0.0,27,96,123
8225,2012-07-04 02:00:00,Summer,1,0,1,27.06,30.305,83,8.9981,27,66,93
8226,2012-07-04 03:00:00,Summer,1,0,1,27.88,31.82,74,12.998,9,23,32
8227,2012-07-04 04:00:00,Summer,1,0,1,27.88,31.82,69,16.9979,5,11,16
8228,2012-07-04 05:00:00,Summer,1,0,1,27.06,31.06,69,0.0,5,14,19
8229,2012-07-04 06:00:00,Summer,1,0,1,27.06,31.06,69,0.0,9,23,32
8230,2012-07-04 07:00:00,Summer,1,0,1,27.88,31.82,65,0.0,10,62,72
8231,2012-07-04 08:00:00,Summer,1,0,1,28.7,32.575,61,7.0015,43,110,153
8232,2012-07-04 09:00:00,Summer,1,0,1,31.16,34.85,52,0.0,90,203,293
8233,2012-07-04 10:00:00,Summer,1,0,1,32.8,36.365,46,0.0,143,304,447
8234,2012-07-04 11:00:00,Summer,1,0,1,33.62,37.88,46,8.9981,164,321,485
8235,2012-07-04 12:00:00,Summer,1,0,1,35.26,39.395,41,15.0013,164,330,494
8236,2012-07-04 13:00:00,Summer,1,0,1,36.9,40.91,35,0.0,177,322,499
8237,2012-07-04 14:00:00,Summer,1,0,1,36.9,40.91,37,11.0014,190,357,547
8238,2012-07-04 15:00:00,Summer,1,0,1,37.72,42.425,35,19.9995,155,299,454
8239,2012-07-04 16:00:00,Summer,1,0,1,37.72,42.425,35,16.9979,163,226,389
8240,2012-07-04 17:00:00,Summer,1,0,1,37.72,42.425,35,19.9995,161,253,414
8241,2012-07-04 18:00:00,Summer,1,0,1,36.9,42.425,42,12.998,159,271,430
8242,2012-07-04 19:00:00,Summer,1,0,1,35.26,40.15,47,15.0013,177,255,432
8243,2012-07-04 20:00:00,Summer,1,0,1,35.26,40.15,47,15.0013,237,314,551
8244,2012-07-04 21:00:00,Summer,1,0,1,34.44,40.15,53,8.9981,222,362,584
8245,2012-07-04 22:00:00,Summer,1,0,1,33.62,39.395,56,15.0013,175,327,502
8246,2012-07-04 23:00:00,Summer,1,0,2,31.98,34.85,43,6.0032,31,152,183
8247,2012-07-05 00:00:00,Summer,0,1,1,30.34,33.335,51,7.0015,17,71,88
8248,2012-07-05 01:00:00,Summer,0,1,1,30.34,33.335,51,19.0012,6,24,30
8249,2012-07-05 02:00:00,Summer,0,1,1,30.34,33.335,51,0.0,4,14,18
8250,2012-07-05 03:00:00,Summer,0,1,1,29.52,33.335,54,12.998,2,5,7
8251,2012-07-05 04:00:00,Summer,0,1,1,29.52,33.335,58,0.0,0,7,7
8252,2012-07-05 05:00:00,Summer,0,1,1,29.52,34.09,62,0.0,1,28,29
8253,2012-07-05 06:00:00,Summer,0,1,1,29.52,33.335,58,0.0,3,130,133
8254,2012-07-05 07:00:00,Summer,0,1,1,31.16,34.85,55,0.0,27,316,343
8255,2012-07-05 08:00:00,Summer,0,1,1,32.8,37.12,49,8.9981,36,514,550
8256,2012-07-05 09:00:00,Summer,0,1,1,34.44,39.395,49,19.9995,47,246,293
8257,2012-07-05 10:00:00,Summer,0,1,1,35.26,39.395,44,23.9994,69,117,186
8258,2012-07-05 11:00:00,Summer,0,1,1,36.9,40.91,35,19.9995,107,137,244
8259,2012-07-05 12:00:00,Summer,0,1,1,36.9,40.91,35,23.9994,88,188,276
8260,2012-07-05 13:00:00,Summer,0,1,1,37.72,41.665,33,15.0013,129,181,310
8261,2012-07-05 14:00:00,Summer,0,1,1,37.72,41.665,33,22.0028,87,154,241
8262,2012-07-05 15:00:00,Summer,0,1,1,37.72,41.665,33,23.9994,71,183,254
8263,2012-07-05 16:00:00,Summer,0,1,1,37.72,41.665,33,16.9979,109,324,433
8264,2012-07-05 17:00:00,Summer,0,1,1,37.72,42.425,35,11.0014,114,575,689
8265,2012-07-05 18:00:00,Summer,0,1,2,36.9,41.665,39,22.0028,96,511,607
8266,2012-07-05 19:00:00,Summer,0,1,2,36.08,40.15,39,16.9979,128,375,503
8267,2012-07-05 20:00:00,Summer,0,1,2,35.26,39.395,41,15.0013,78,243,321
8268,2012-07-05 21:00:00,Summer,0,1,1,34.44,38.635,47,12.998,91,232,323
8269,2012-07-05 22:00:00,Summer,0,1,1,33.62,40.15,59,8.9981,63,162,225
8270,2012-07-05 23:00:00,Summer,0,1,1,32.8,37.88,55,11.0014,32,99,131
8271,2012-07-06 00:00:00,Summer,0,1,1,31.98,37.12,62,8.9981,39,63,102
8272,2012-07-06 01:00:00,Summer,0,1,1,31.98,36.365,55,15.0013,7,22,29
8273,2012-07-06 02:00:00,Summer,0,1,1,31.16,35.605,62,8.9981,4,13,17
8274,2012-07-06 03:00:00,Summer,0,1,2,30.34,34.85,70,12.998,1,6,7
8275,2012-07-06 04:00:00,Summer,0,1,1,30.34,34.85,66,15.0013,2,4,6
8276,2012-07-06 05:00:00,Summer,0,1,1,30.34,34.85,66,12.998,4,31,35
8277,2012-07-06 06:00:00,Summer,0,1,1,30.34,34.85,66,12.998,4,127,131
8278,2012-07-06 07:00:00,Summer,0,1,1,31.98,34.85,46,8.9981,20,333,353
8279,2012-07-06 08:00:00,Summer,0,1,1,32.8,35.605,41,11.0014,28,557,585
8280,2012-07-06 09:00:00,Summer,0,1,1,33.62,36.365,36,8.9981,55,249,304
8281,2012-07-06 10:00:00,Summer,0,1,1,35.26,37.12,30,0.0,80,130,210
8282,2012-07-06 11:00:00,Summer,0,1,1,34.44,36.365,32,6.0032,92,141,233
8283,2012-07-06 12:00:00,Summer,0,1,1,36.08,37.88,28,7.0015,111,220,331
8284,2012-07-06 13:00:00,Summer,0,1,1,36.9,39.395,27,7.0015,99,194,293
8285,2012-07-06 14:00:00,Summer,0,1,1,36.9,40.15,31,11.0014,91,184,275
8286,2012-07-06 15:00:00,Summer,0,1,1,37.72,40.91,29,12.998,79,206,285
8287,2012-07-06 16:00:00,Summer,0,1,1,37.72,40.91,29,7.0015,69,300,369
8288,2012-07-06 17:00:00,Summer,0,1,1,37.72,40.91,29,0.0,90,486,576
8289,2012-07-06 18:00:00,Summer,0,1,1,36.9,40.15,33,16.9979,106,454,560
8290,2012-07-06 19:00:00,Summer,0,1,1,36.08,39.395,35,15.0013,112,306,418
8291,2012-07-06 20:00:00,Summer,0,1,1,35.26,38.635,39,7.0015,91,245,336
8292,2012-07-06 21:00:00,Summer,0,1,1,33.62,38.635,52,8.9981,77,223,300
8293,2012-07-06 22:00:00,Summer,0,1,1,32.8,37.88,55,12.998,78,210,288
8294,2012-07-06 23:00:00,Summer,0,1,1,32.8,39.395,63,7.0015,27,137,164
8295,2012-07-07 00:00:00,Summer,0,0,1,31.98,37.88,66,8.9981,35,115,150
8296,2012-07-07 01:00:00,Summer,0,0,1,31.16,36.365,70,11.0014,16,55,71
8297,2012-07-07 02:00:00,Summer,0,0,1,31.16,37.12,72,11.0014,11,47,58
8298,2012-07-07 03:00:00,Summer,0,0,1,30.34,35.605,74,8.9981,12,19,31
8299,2012-07-07 04:00:00,Summer,0,0,1,30.34,35.605,74,11.0014,3,13,16
8300,2012-07-07 05:00:00,Summer,0,0,1,30.34,35.605,74,12.998,2,12,14
8301,2012-07-07 06:00:00,Summer,0,0,1,30.34,35.605,74,7.0015,4,27,31
8302,2012-07-07 07:00:00,Summer,0,0,1,31.98,37.88,66,7.0015,8,63,71
8303,2012-07-07 08:00:00,Summer,0,0,1,33.62,41.665,63,12.998,32,120,152
8304,2012-07-07 09:00:00,Summer,0,0,1,34.44,41.665,59,11.0014,69,187,256
8305,2012-07-07 10:00:00,Summer,0,0,1,37.72,43.18,37,15.0013,100,225,325
8306,2012-07-07 11:00:00,Summer,0,0,1,38.54,43.94,38,12.998,122,245,367
8307,2012-07-07 12:00:00,Summer,0,0,1,39.36,43.18,31,23.9994,124,218,342
8308,2012-07-07 13:00:00,Summer,0,0,2,39.36,43.18,31,16.9979,116,244,360
8309,2012-07-07 14:00:00,Summer,0,0,2,39.36,43.18,30,8.9981,105,203,308
8310,2012-07-07 15:00:00,Summer,0,0,1,39.36,42.425,26,0.0,113,193,306
8311,2012-07-07 16:00:00,Summer,0,0,1,41.0,43.18,19,11.0014,102,192,294
8312,2012-07-07 17:00:00,Summer,0,0,1,39.36,42.425,26,8.9981,103,176,279
8313,2012-07-07 18:00:00,Summer,0,0,1,38.54,41.665,29,6.0032,83,194,277
8314,2012-07-07 19:00:00,Summer,0,0,1,37.72,41.665,33,8.9981,68,219,287
8315,2012-07-07 20:00:00,Summer,0,0,1,36.9,40.91,37,11.0014,79,197,276
8316,2012-07-07 21:00:00,Summer,0,0,1,36.08,39.395,37,12.998,51,150,201
8317,2012-07-07 22:00:00,Summer,0,0,1,34.44,41.665,59,12.998,56,164,220
8318,2012-07-07 23:00:00,Summer,0,0,1,34.44,40.91,56,11.0014,34,114,148
8319,2012-07-08 00:00:00,Summer,0,0,1,33.62,39.395,56,8.9981,22,125,147
8320,2012-07-08 01:00:00,Summer,0,0,1,33.62,39.395,56,7.0015,25,99,124
8321,2012-07-08 02:00:00,Summer,0,0,1,33.62,38.635,52,7.0015,11,59,70
8322,2012-07-08 03:00:00,Summer,0,0,1,32.8,38.635,59,7.0015,1,34,35
8323,2012-07-08 04:00:00,Summer,0,0,1,31.98,37.88,66,7.0015,2,11,13
8324,2012-07-08 05:00:00,Summer,0,0,1,31.98,37.12,62,0.0,1,5,6
8325,2012-07-08 06:00:00,Summer,0,0,1,31.98,38.635,70,8.9981,5,16,21
8326,2012-07-08 07:00:00,Summer,0,0,1,32.8,40.15,66,0.0,19,33,52
8327,2012-07-08 08:00:00,Summer,0,0,1,34.44,40.15,53,8.9981,35,95,130
8328,2012-07-08 09:00:00,Summer,0,0,1,35.26,40.91,50,7.0015,70,172,242
8329,2012-07-08 10:00:00,Summer,0,0,1,36.9,43.18,45,0.0,85,234,319
8330,2012-07-08 11:00:00,Summer,0,0,1,37.72,44.695,42,19.9995,120,269,389
8331,2012-07-08 12:00:00,Summer,0,0,1,37.72,44.695,42,12.998,105,271,376
8332,2012-07-08 13:00:00,Summer,0,0,1,38.54,43.94,38,16.9979,118,219,337
8333,2012-07-08 14:00:00,Summer,0,0,1,39.36,45.455,36,11.0014,77,235,312
8334,2012-07-08 15:00:00,Summer,0,0,3,37.72,44.695,42,19.0012,80,218,298
8335,2012-07-08 16:00:00,Summer,0,0,2,32.8,40.15,66,15.0013,65,226,291
8336,2012-07-08 17:00:00,Summer,0,0,1,31.98,37.12,59,0.0,68,202,270
8337,2012-07-08 18:00:00,Summer,0,0,1,31.98,37.12,62,7.0015,54,199,253
8338,2012-07-08 19:00:00,Summer,0,0,1,31.98,37.12,62,11.0014,66,184,250
8339,2012-07-08 20:00:00,Summer,0,0,1,31.16,36.365,70,6.0032,79,206,285
8340,2012-07-08 21:00:00,Summer,0,0,1,31.16,36.365,70,8.9981,58,149,207
8341,2012-07-08 22:00:00,Summer,0,0,3,30.34,34.85,70,6.0032,12,110,122
8342,2012-07-08 23:00:00,Summer,0,0,3,27.88,31.82,83,6.0032,25,98,123
8343,2012-07-09 00:00:00,Summer,0,1,2,27.88,31.82,89,6.0032,6,33,39
8344,2012-07-09 01:00:00,Summer,0,1,3,28.7,33.335,89,7.0015,5,13,18
8345,2012-07-09 02:00:00,Summer,0,1,3,28.7,33.335,89,12.998,1,4,5
8346,2012-07-09 03:00:00,Summer,0,1,3,28.7,33.335,89,12.998,0,5,5
8347,2012-07-09 04:00:00,Summer,0,1,3,27.06,29.545,89,26.0027,1,1,2
8348,2012-07-09 05:00:00,Summer,0,1,2,27.06,30.305,83,15.0013,1,27,28
8349,2012-07-09 06:00:00,Summer,0,1,3,26.24,28.79,89,16.9979,6,86,92
8350,2012-07-09 07:00:00,Summer,0,1,3,27.06,30.305,83,15.0013,7,223,230
8351,2012-07-09 08:00:00,Summer,0,1,2,27.06,30.305,83,11.0014,26,429,455
8352,2012-07-09 09:00:00,Summer,0,1,2,27.06,30.305,83,11.0014,38,325,363
8353,2012-07-09 10:00:00,Summer,0,1,2,27.06,30.305,83,12.998,58,117,175
8354,2012-07-09 11:00:00,Summer,0,1,2,29.52,34.09,62,8.9981,72,144,216
8355,2012-07-09 12:00:00,Summer,0,1,2,30.34,34.09,58,8.9981,61,205,266
8356,2012-07-09 13:00:00,Summer,0,1,2,31.16,34.85,55,16.9979,67,188,255
8357,2012-07-09 14:00:00,Summer,0,1,2,30.34,34.09,55,16.9979,58,184,242
8358,2012-07-09 15:00:00,Summer,0,1,2,31.16,34.09,45,15.0013,66,214,280
8359,2012-07-09 16:00:00,Summer,0,1,1,31.98,34.85,40,19.0012,88,325,413
8360,2012-07-09 17:00:00,Summer,0,1,1,31.98,34.85,40,11.0014,108,741,849
8361,2012-07-09 18:00:00,Summer,0,1,1,31.16,34.09,48,8.9981,82,790,872
8362,2012-07-09 19:00:00,Summer,0,1,1,30.34,34.09,55,11.0014,88,543,631
8363,2012-07-09 20:00:00,Summer,0,1,2,30.34,34.09,55,7.0015,69,378,447
8364,2012-07-09 21:00:00,Summer,0,1,2,30.34,34.09,55,6.0032,33,298,331
8365,2012-07-09 22:00:00,Summer,0,1,2,29.52,33.335,58,7.0015,35,189,224
8366,2012-07-09 23:00:00,Summer,0,1,2,28.7,32.575,65,7.0015,22,109,131
8367,2012-07-10 00:00:00,Summer,0,1,1,28.7,32.575,70,6.0032,16,53,69
8368,2012-07-10 01:00:00,Summer,0,1,1,28.7,33.335,74,8.9981,0,15,15
8369,2012-07-10 02:00:00,Summer,0,1,1,28.7,33.335,74,8.9981,1,15,16
8370,2012-07-10 03:00:00,Summer,0,1,1,27.88,31.82,79,0.0,0,3,3
8371,2012-07-10 04:00:00,Summer,0,1,1,27.88,31.82,79,8.9981,0,4,4
8372,2012-07-10 05:00:00,Summer,0,1,1,27.06,30.305,83,8.9981,3,39,42
8373,2012-07-10 06:00:00,Summer,0,1,2,27.88,31.82,79,7.0015,4,183,187
8374,2012-07-10 07:00:00,Summer,0,1,2,28.7,33.335,74,7.0015,31,489,520
8375,2012-07-10 08:00:00,Summer,0,1,1,29.52,34.85,74,8.9981,34,615,649
8376,2012-07-10 09:00:00,Summer,0,1,1,30.34,34.85,66,8.9981,47,284,331
8377,2012-07-10 10:00:00,Summer,0,1,1,31.16,35.605,62,12.998,56,134,190
8378,2012-07-10 11:00:00,Summer,0,1,1,32.8,36.365,46,12.998,92,157,249
8379,2012-07-10 12:00:00,Summer,0,1,1,32.8,35.605,41,8.9981,69,203,272
8380,2012-07-10 13:00:00,Summer,0,1,1,33.62,36.365,38,12.998,77,203,280
8381,2012-07-10 14:00:00,Summer,0,1,1,33.62,36.365,38,11.0014,71,171,242
8382,2012-07-10 15:00:00,Summer,0,1,1,32.8,35.605,41,15.0013,77,188,265
8383,2012-07-10 16:00:00,Summer,0,1,1,32.8,36.365,43,15.0013,89,346,435
8384,2012-07-10 17:00:00,Summer,0,1,1,31.98,35.605,49,12.998,103,769,872
8385,2012-07-10 18:00:00,Summer,0,1,3,28.7,33.335,74,15.0013,70,749,819
8386,2012-07-10 19:00:00,Summer,0,1,3,28.7,33.335,74,15.0013,55,359,414
8387,2012-07-10 20:00:00,Summer,0,1,3,26.24,28.79,83,15.0013,9,75,84
8388,2012-07-10 21:00:00,Summer,0,1,3,26.24,28.79,89,7.0015,7,83,90
8389,2012-07-10 22:00:00,Summer,0,1,2,26.24,28.79,83,8.9981,14,125,139
8390,2012-07-10 23:00:00,Summer,0,1,2,26.24,28.79,89,7.0015,29,74,103
8391,2012-07-11 00:00:00,Summer,0,1,2,27.06,30.305,83,8.9981,6,38,44
8392,2012-07-11 01:00:00,Summer,0,1,1,26.24,28.79,89,0.0,3,11,14
8393,2012-07-11 02:00:00,Summer,0,1,1,26.24,28.79,89,0.0,0,5,5
8394,2012-07-11 03:00:00,Summer,0,1,1,26.24,28.79,89,8.9981,0,5,5
8395,2012-07-11 04:00:00,Summer,0,1,1,26.24,28.79,89,8.9981,1,6,7
8396,2012-07-11 05:00:00,Summer,0,1,1,26.24,28.79,89,0.0,5,36,41
8397,2012-07-11 06:00:00,Summer,0,1,1,26.24,28.79,89,8.9981,17,168,185
8398,2012-07-11 07:00:00,Summer,0,1,2,27.06,30.305,83,7.0015,26,471,497
8399,2012-07-11 08:00:00,Summer,0,1,2,27.88,31.82,79,11.0014,30,644,674
8400,2012-07-11 09:00:00,Summer,0,1,2,28.7,33.335,74,8.9981,30,298,328
8401,2012-07-11 10:00:00,Summer,0,1,2,29.52,34.09,62,8.9981,47,148,195
8402,2012-07-11 11:00:00,Summer,0,1,2,31.16,35.605,58,8.9981,56,173,229
8403,2012-07-11 12:00:00,Summer,0,1,2,31.98,34.85,43,0.0,69,223,292
8404,2012-07-11 13:00:00,Summer,0,1,2,32.8,35.605,42,11.0014,65,208,273
8405,2012-07-11 14:00:00,Summer,0,1,1,32.8,35.605,41,15.0013,66,175,241
8406,2012-07-11 15:00:00,Summer,0,1,1,32.8,35.605,41,16.9979,56,220,276
8407,2012-07-11 16:00:00,Summer,0,1,1,32.8,35.605,38,12.998,53,358,411
8408,2012-07-11 17:00:00,Summer,0,1,1,32.8,34.85,31,15.0013,90,740,830
8409,2012-07-11 18:00:00,Summer,0,1,1,31.98,34.09,38,16.9979,79,735,814
8410,2012-07-11 19:00:00,Summer,0,1,1,30.34,33.335,48,15.0013,73,560,633
8411,2012-07-11 20:00:00,Summer,0,1,1,30.34,33.335,51,11.0014,73,410,483
8412,2012-07-11 21:00:00,Summer,0,1,1,29.52,33.335,58,15.0013,69,322,391
8413,2012-07-11 22:00:00,Summer,0,1,1,29.52,33.335,58,16.9979,41,203,244
8414,2012-07-11 23:00:00,Summer,0,1,2,28.7,32.575,58,16.9979,20,132,152
8415,2012-07-12 00:00:00,Summer,0,1,2,27.88,31.82,61,0.0,1,55,56
8416,2012-07-12 01:00:00,Summer,0,1,2,27.06,31.06,61,0.0,0,21,21
8417,2012-07-12 02:00:00,Summer,0,1,2,27.06,31.06,65,6.0032,0,9,9
8418,2012-07-12 03:00:00,Summer,0,1,1,26.24,30.305,69,7.0015,0,10,10
8419,2012-07-12 04:00:00,Summer,0,1,1,26.24,30.305,73,7.0015,0,5,5
8420,2012-07-12 05:00:00,Summer,0,1,1,25.42,29.545,73,7.0015,4,40,44
8421,2012-07-12 06:00:00,Summer,0,1,1,26.24,30.305,73,6.0032,7,171,178
8422,2012-07-12 07:00:00,Summer,0,1,1,26.24,30.305,73,8.9981,32,480,512
8423,2012-07-12 08:00:00,Summer,0,1,1,27.88,31.82,65,8.9981,49,653,702
8424,2012-07-12 09:00:00,Summer,0,1,1,29.52,33.335,58,7.0015,42,285,327
8425,2012-07-12 10:00:00,Summer,0,1,1,30.34,33.335,48,11.0014,69,145,214
8426,2012-07-12 11:00:00,Summer,0,1,1,31.16,34.09,45,7.0015,49,166,215
8427,2012-07-12 12:00:00,Summer,0,1,1,31.98,34.09,35,8.9981,71,221,292
8428,2012-07-12 13:00:00,Summer,0,1,1,32.8,34.85,33,15.0013,52,225,277
8429,2012-07-12 14:00:00,Summer,0,1,1,31.98,34.09,33,15.0013,42,167,209
8430,2012-07-12 15:00:00,Summer,0,1,1,32.8,35.605,36,12.998,63,208,271
8431,2012-07-12 16:00:00,Summer,0,1,1,32.8,35.605,36,12.998,69,370,439
8432,2012-07-12 17:00:00,Summer,0,1,1,31.16,34.09,43,15.0013,91,704,795
8433,2012-07-12 18:00:00,Summer,0,1,1,31.16,34.09,45,8.9981,86,739,825
8434,2012-07-12 19:00:00,Summer,0,1,1,30.34,33.335,48,15.0013,97,532,629
8435,2012-07-12 20:00:00,Summer,0,1,1,30.34,33.335,48,15.0013,75,439,514
8436,2012-07-12 21:00:00,Summer,0,1,1,29.52,33.335,48,15.0013,44,329,373
8437,2012-07-12 22:00:00,Summer,0,1,1,29.52,33.335,51,11.0014,56,262,318
8438,2012-07-12 23:00:00,Summer,0,1,2,28.7,32.575,51,15.0013,33,178,211
8439,2012-07-13 00:00:00,Summer,0,1,2,28.7,32.575,54,11.0014,19,76,95
8440,2012-07-13 01:00:00,Summer,0,1,2,27.88,31.82,54,7.0015,17,42,59
8441,2012-07-13 02:00:00,Summer,0,1,2,27.06,31.06,61,6.0032,2,15,17
8442,2012-07-13 03:00:00,Summer,0,1,2,27.88,31.82,61,0.0,2,7,9
8443,2012-07-13 04:00:00,Summer,0,1,2,27.06,31.06,61,0.0,0,11,11
8444,2012-07-13 05:00:00,Summer,0,1,2,27.06,31.82,56,6.0032,4,30,34
